trade_id,asset,direction,entry_ts,exit_ts,entry_price,exit_price,best_tf,best_period,confidence,pvt_r,leverage,position_usd,hard_sl,exit_reason,bars_held,duration_hours,pnl_pct,pnl_usd,peak_r
14,UNI,LONG,2024-09-09 06:00:00+00:00,2024-09-09 06:05:00+00:00,6.426,6.434760939652174,5m,177,0.9324643611907959,0.8981738686561584,3,1500.0,6.380642858356238,ADAPTIVE_TRAIL_HIT,1,0.08,0.409,6.14,0.9328
15,AVAX,LONG,2024-09-09 07:00:00+00:00,2024-09-09 11:00:00+00:00,23.7,23.714311158442822,1h,62,0.9690264463424683,0.9210973381996155,5,2500.0,23.017857176065444,ADAPTIVE_TRAIL_HIT,4,4.0,0.3019,7.55,0.9684
16,ALGO,LONG,2024-09-09 17:00:00+00:00,2024-09-09 17:05:00+00:00,0.1276,0.1277353586160408,5m,31,0.953067421913147,0.9228916168212891,5,2500.0,0.1262607143364381,ADAPTIVE_TRAIL_HIT,1,0.08,0.5304,13.26,0.9522
17,ICP,LONG,2024-09-10 06:00:00+00:00,2024-09-11 10:00:00+00:00,7.754,8.49430138504174,1h,85,0.9607100486755371,0.8613770008087158,5,1875.0,7.589357144474983,ADAPTIVE_TRAIL_HIT,28,28.0,47.7367,895.06,0.9638
18,UNI,LONG,2024-09-11 16:00:00+00:00,2024-09-11 16:05:00+00:00,6.77,6.76086158745175,5m,20,0.9479300379753113,0.9313055276870728,3,1500.0,6.694821429885923,ADAPTIVE_TRAIL_HIT,1,0.08,-0.405,-6.07,0.9655
19,UNI,LONG,2024-09-11 18:00:00+00:00,2024-09-11 18:05:00+00:00,6.913,6.9649442786618465,5m,46,0.96406489610672,0.8876669406890869,5,2500.0,6.818178574845195,ADAPTIVE_TRAIL_HIT,1,0.08,3.757,93.92,0.9624
20,UNI,LONG,2024-09-11 19:00:00+00:00,2024-09-11 19:05:00+00:00,6.907,6.98592599476798,5m,63,0.9464186429977417,0.9091364145278931,3,1500.0,6.8411071443632245,ADAPTIVE_TRAIL_HIT,1,0.08,3.4281,51.42,0.9409
21,ADA,LONG,2024-09-11 20:00:00+00:00,2024-09-11 20:05:00+00:00,0.3481,0.34854049975174917,5m,75,0.9330431818962097,0.9286129474639893,3,1500.0,0.3455999998812564,ADAPTIVE_TRAIL_HIT,1,0.08,0.3796,5.69,0.9325
22,ADA,LONG,2024-09-11 21:00:00+00:00,2024-09-11 21:05:00+00:00,0.3477,0.3492556494567862,5m,87,0.9209257364273071,0.920900821685791,3,1500.0,0.34548571422211827,ADAPTIVE_TRAIL_HIT,1,0.08,1.3422,20.13,0.9171
23,ADA,LONG,2024-09-11 22:00:00+00:00,2024-09-11 22:05:00+00:00,0.3478,0.34958841528019796,5m,103,0.9067693948745728,0.8185529112815857,3,1500.0,0.3464071429157164,ADAPTIVE_TRAIL_HIT,1,0.08,1.5426,23.14,0.9056
24,ADA,LONG,2024-09-11 23:00:00+00:00,2024-09-11 23:30:00+00:00,0.3531,0.35294472000466426,30m,20,0.9275215864181519,0.8324288129806519,3,1500.0,0.3458142856176943,ADAPTIVE_TRAIL_HIT,1,0.5,-0.1319,-1.98,0.9232
25,SAND,LONG,2024-09-12 00:00:00+00:00,2024-09-12 10:00:00+00:00,0.2552,0.25598172381804796,1h,128,0.8652743697166443,0.8381747603416443,2,1000.0,0.24836071451175956,ADAPTIVE_TRAIL_HIT,10,10.0,0.6126,6.13,0.8692
26,NEAR,LONG,2024-09-12 08:00:00+00:00,2024-09-12 10:00:00+00:00,4.202,4.18631177752243,1h,20,0.9241535663604736,0.9363669753074646,3,1500.0,4.072714284479618,ADAPTIVE_TRAIL_HIT,2,2.0,-1.1201,-16.8,0.9244
27,NEAR,LONG,2024-09-12 10:00:00+00:00,2024-09-12 11:00:00+00:00,4.202,4.207024927307777,1h,22,0.9386387467384338,0.9448763132095337,3,1500.0,4.063249998211861,ADAPTIVE_TRAIL_HIT,1,1.0,0.3588,5.38,0.9384
28,NEAR,LONG,2024-09-12 11:00:00+00:00,2024-09-12 12:00:00+00:00,4.223,4.210772552860242,1h,23,0.9451758861541748,0.948654294013977,3,1500.0,4.078357138440013,ADAPTIVE_TRAIL_HIT,1,1.0,-0.8686,-13.03,0.9219
29,NEAR,LONG,2024-09-12 17:00:00+00:00,2024-09-12 18:00:00+00:00,4.265,4.237329531141352,1h,34,0.928542971611023,0.8888735771179199,3,1500.0,4.087499994188547,ADAPTIVE_TRAIL_HIT,1,1.0,-1.9463,-29.2,0.9305
30,ALGO,LONG,2024-09-12 17:00:00+00:00,2024-09-12 17:05:00+00:00,0.1287,0.1286108227362691,5m,20,0.9079845547676086,0.9106861352920532,3,1500.0,0.12780714286670555,ADAPTIVE_TRAIL_HIT,1,0.08,-0.2079,-3.12,0.929
31,NEAR,LONG,2024-09-12 18:00:00+00:00,2024-09-12 19:00:00+00:00,4.261,4.251604789855622,1h,35,0.9340093731880188,0.8940308690071106,3,1500.0,4.090821437597275,ADAPTIVE_TRAIL_HIT,1,1.0,-0.6615,-9.92,0.9364
32,ALGO,LONG,2024-09-12 18:00:00+00:00,2024-09-12 18:05:00+00:00,0.1289,0.12903911414637828,5m,32,0.8980271220207214,0.9490786194801331,2,1000.0,0.12806071428742724,ADAPTIVE_TRAIL_HIT,1,0.08,0.2158,2.16,0.8871
33,NEAR,LONG,2024-09-12 19:00:00+00:00,2024-09-12 20:00:00+00:00,4.292,4.260186831153611,1h,36,0.939461886882782,0.9007285237312317,3,1500.0,4.118607145369053,ADAPTIVE_TRAIL_HIT,1,1.0,-2.2237,-33.35,0.9389
34,ALGO,LONG,2024-09-12 19:00:00+00:00,2024-09-12 19:05:00+00:00,0.1291,0.1294167272256408,5m,45,0.8978790640830994,0.9632130861282349,2,1000.0,0.1283499999643769,ADAPTIVE_TRAIL_HIT,1,0.08,0.4907,4.91,0.9004
35,TRX,SHORT,2024-09-13 05:00:00+00:00,2024-09-13 06:00:00+00:00,0.1512,0.1511530599701432,30m,24,0.9496269822120667,0.9244969487190247,3,1500.0,0.1518964285421418,ADAPTIVE_TRAIL_HIT,2,1.0,0.0931,1.4,0.9485
36,TRX,SHORT,2024-09-13 06:00:00+00:00,2024-09-13 06:30:00+00:00,0.1511,0.15109019719106742,30m,26,0.9595147967338562,0.938212513923645,5,2500.0,0.15177857145040763,ADAPTIVE_TRAIL_HIT,1,0.5,0.0324,0.81,0.9594
37,TRX,SHORT,2024-09-13 07:00:00+00:00,2024-09-13 07:05:00+00:00,0.151,0.15097429262639828,5m,109,0.9680818915367126,0.9006351828575134,5,2500.0,0.15135714285331778,ADAPTIVE_TRAIL_HIT,1,0.08,0.0851,2.13,0.9689
38,THETA,LONG,2024-09-13 08:00:00+00:00,2024-09-13 08:05:00+00:00,1.221,1.2227238091378434,5m,20,0.9460011720657349,0.9120585322380066,3,1500.0,1.2122499997299165,ADAPTIVE_TRAIL_HIT,1,0.08,0.4235,6.35,0.9548
39,LINK,LONG,2024-09-13 09:00:00+00:00,2024-09-13 09:05:00+00:00,10.74,10.756793864340299,5m,23,0.9361904263496399,0.8437269330024719,3,1500.0,10.677499999068678,ADAPTIVE_TRAIL_HIT,1,0.08,0.4691,7.04,0.9367
40,THETA,LONG,2024-09-13 09:00:00+00:00,2024-09-13 09:05:00+00:00,1.215,1.220806227087487,5m,98,0.919172465801239,0.9038828611373901,3,1500.0,1.2055357143143193,ADAPTIVE_TRAIL_HIT,1,0.08,1.4336,21.5,0.9201
41,LINK,LONG,2024-09-13 10:00:00+00:00,2024-09-13 10:05:00+00:00,10.83,10.832163977237984,5m,35,0.9698950052261353,0.893621563911438,5,2500.0,10.75500000167638,ADAPTIVE_TRAIL_HIT,1,0.08,0.0999,2.5,0.9673
42,THETA,LONG,2024-09-13 10:00:00+00:00,2024-09-13 10:05:00+00:00,1.221,1.2248235880410308,5m,110,0.9328517317771912,0.9276692271232605,3,1500.0,1.2111785713154823,ADAPTIVE_TRAIL_HIT,1,0.08,0.9395,14.09,0.9344
43,THETA,LONG,2024-09-13 11:00:00+00:00,2024-09-13 12:05:00+00:00,1.237,1.2372936422770155,5m,121,0.9388187527656555,0.9097295999526978,3,1500.0,1.2245000002793969,ADAPTIVE_TRAIL_HIT,13,1.08,0.0712,1.07,0.9384
44,LINK,LONG,2024-09-13 12:00:00+00:00,2024-09-13 12:05:00+00:00,10.99,10.988190442174298,5m,60,0.9593759179115295,0.812140166759491,5,2500.0,10.890000002235174,ADAPTIVE_TRAIL_HIT,1,0.08,-0.0823,-2.06,0.9603
45,UNI,LONG,2024-09-13 12:00:00+00:00,2024-09-13 12:05:00+00:00,6.885,6.917214269819638,5m,43,0.9598810076713562,0.9164867997169495,5,2500.0,6.829464284926653,ADAPTIVE_TRAIL_HIT,1,0.08,2.3395,58.49,0.9503
46,HBAR,LONG,2024-09-13 12:00:00+00:00,2024-09-13 13:00:00+00:00,0.0513,0.05144807244082925,1h,22,0.941746175289154,0.8819063305854797,3,1500.0,0.05021071427555289,ADAPTIVE_TRAIL_HIT,1,1.0,0.8659,12.99,0.936
47,LINK,LONG,2024-09-13 13:00:00+00:00,2024-09-13 13:05:00+00:00,11.03,11.044425126820908,5m,74,0.966926634311676,0.8830628395080566,5,2500.0,10.88714285634458,ADAPTIVE_TRAIL_HIT,1,0.08,0.6539,16.35,0.9665
48,UNI,LONG,2024-09-13 13:00:00+00:00,2024-09-13 13:05:00+00:00,6.864,6.894963000151169,5m,82,0.9147555232048035,0.87157142162323,3,1500.0,6.781857144027948,ADAPTIVE_TRAIL_HIT,1,0.08,1.3533,20.3,0.9107
49,THETA,LONG,2024-09-13 13:00:00+00:00,2024-09-13 13:05:00+00:00,1.239,1.2402709419131468,5m,146,0.9510287046432495,0.8671484589576721,5,2500.0,1.2211428570430727,ADAPTIVE_TRAIL_HIT,1,0.08,0.5129,12.82,0.9515
50,LINK,LONG,2024-09-13 14:00:00+00:00,2024-09-13 14:05:00+00:00,11.0,11.051715571579216,5m,92,0.9473146200180054,0.9054781794548035,3,1500.0,10.896428575739264,ADAPTIVE_TRAIL_HIT,1,0.08,1.4104,21.16,0.9471
51,DOT,LONG,2024-09-13 14:00:00+00:00,2024-09-14 01:00:00+00:00,4.336,4.403559325534985,1h,58,0.9555720686912537,0.8844559192657471,5,2500.0,4.2629642867147926,ADAPTIVE_TRAIL_HIT,11,11.0,7.7905,194.76,0.9487
52,UNI,LONG,2024-09-13 14:00:00+00:00,2024-09-13 14:05:00+00:00,6.877,6.903406025364297,5m,95,0.9014228582382202,0.8771030902862549,3,1500.0,6.814857142649591,ADAPTIVE_TRAIL_HIT,1,0.08,1.1519,17.28,0.9014
53,HBAR,LONG,2024-09-13 14:00:00+00:00,2024-09-13 15:00:00+00:00,0.0515,0.05169002946834654,1h,24,0.949741005897522,0.8965882062911987,3,1500.0,0.05037500001932494,ADAPTIVE_TRAIL_HIT,1,1.0,1.107,16.6,0.9264
54,ADA,LONG,2024-09-13 15:00:00+00:00,2024-09-13 16:10:00+00:00,0.3562,0.3622526228192493,5m,34,0.9535277485847473,0.9337605834007263,5,2500.0,0.35359285703981297,ADAPTIVE_TRAIL_HIT,14,1.17,8.4961,212.4,0.9572
55,AVAX,LONG,2024-09-13 15:00:00+00:00,2024-09-13 15:05:00+00:00,24.28,24.263825834569623,5m,30,0.9261530637741089,0.9135356545448303,3,1500.0,24.026428579092027,ADAPTIVE_TRAIL_HIT,1,0.08,-0.1998,-3.0,0.9263
56,LINK,LONG,2024-09-13 15:00:00+00:00,2024-09-13 17:25:00+00:00,11.12,11.310442501915098,5m,106,0.9529629349708557,0.9243786931037903,5,2500.0,10.996785716041922,ADAPTIVE_TRAIL_HIT,29,2.42,8.5631,214.08,0.956
57,SOL,LONG,2024-09-13 16:00:00+00:00,2024-09-13 16:05:00+00:00,136.71,137.03963173593087,5m,20,0.9657540917396545,0.9268019795417786,5,2500.0,135.09750004768372,ADAPTIVE_TRAIL_HIT,1,0.08,1.2056,30.14,0.9673
58,SOL,LONG,2024-09-13 17:00:00+00:00,2024-09-13 17:05:00+00:00,136.88,137.2908670473089,5m,48,0.9466569423675537,0.9207538962364197,3,1500.0,135.6246428835392,ADAPTIVE_TRAIL_HIT,1,0.08,0.9005,13.51,0.9455
59,SOL,LONG,2024-09-13 18:00:00+00:00,2024-09-13 18:05:00+00:00,137.24,137.6658584898437,5m,69,0.9413009285926819,0.9132934808731079,3,1500.0,136.20607145667077,ADAPTIVE_TRAIL_HIT,1,0.08,0.9309,13.96,0.9421
60,SOL,LONG,2024-09-13 19:00:00+00:00,2024-09-13 19:05:00+00:00,137.99,138.30232057149883,5m,81,0.9474655389785767,0.9095311164855957,3,1500.0,136.98821430444718,ADAPTIVE_TRAIL_HIT,1,0.08,0.679,10.19,0.9457
61,AVAX,LONG,2024-09-13 20:00:00+00:00,2024-09-13 20:30:00+00:00,24.77,24.793284958321316,30m,25,0.921023428440094,0.9440211057662964,3,1500.0,24.266428556740284,ADAPTIVE_TRAIL_HIT,1,0.5,0.282,4.23,0.9194
62,LINK,LONG,2024-09-13 20:00:00+00:00,2024-09-13 20:05:00+00:00,11.37,11.428831388135364,5m,168,0.9751269817352295,0.9510820508003235,5,2500.0,11.302142859324812,ADAPTIVE_TRAIL_HIT,1,0.08,2.5871,64.68,0.9752
63,SOL,LONG,2024-09-13 20:00:00+00:00,2024-09-13 20:05:00+00:00,138.06,138.73367661532825,5m,97,0.9468855857849121,0.9013494253158569,3,1500.0,137.39214284479618,ADAPTIVE_TRAIL_HIT,1,0.08,1.4639,21.96,0.9463
64,AVAX,LONG,2024-09-13 21:00:00+00:00,2024-09-13 21:30:00+00:00,25.0,24.914637609813944,30m,27,0.931613028049469,0.9462547898292542,3,1500.0,24.548214301466942,ADAPTIVE_TRAIL_HIT,1,0.5,-1.0243,-15.37,0.9358
65,LINK,LONG,2024-09-13 21:00:00+00:00,2024-09-13 21:05:00+00:00,11.46,11.473706708071587,5m,180,0.9766928553581238,0.9442811608314514,5,2500.0,11.392142859324814,ADAPTIVE_TRAIL_HIT,1,0.08,0.598,14.95,0.9769
66,SOL,LONG,2024-09-13 21:00:00+00:00,2024-09-13 21:30:00+00:00,139.25,139.42761430274615,30m,20,0.9468673467636108,0.917751133441925,3,1500.0,136.46071422100067,ADAPTIVE_TRAIL_HIT,1,0.5,0.3827,5.74,0.9422
67,AVAX,LONG,2024-09-13 22:00:00+00:00,2024-09-13 23:00:00+00:00,25.05,24.963521856296783,1h,20,0.9450538754463196,0.9173950552940369,3,1500.0,24.351785677671433,ADAPTIVE_TRAIL_HIT,1,1.0,-1.0357,-15.53,0.9499
68,LINK,LONG,2024-09-13 22:00:00+00:00,2024-09-13 22:05:00+00:00,11.54,11.526688342589718,5m,192,0.9797215461730957,0.9393212795257568,5,2500.0,11.432857139930128,ADAPTIVE_TRAIL_HIT,1,0.08,-0.5768,-14.42,0.9799
69,ALGO,LONG,2024-09-13 22:00:00+00:00,2024-09-13 22:30:00+00:00,0.1333,0.13354763289717747,30m,22,0.9299830794334412,0.8754071593284607,3,1500.0,0.13088928577648476,ADAPTIVE_TRAIL_HIT,1,0.5,0.5573,8.36,0.9116
70,AVAX,LONG,2024-09-13 23:00:00+00:00,2024-09-14 00:00:00+00:00,24.91,25.019494838116405,1h,20,0.9499396085739136,0.9289238452911377,3,1500.0,24.190357137322426,ADAPTIVE_TRAIL_HIT,1,1.0,1.3187,19.78,0.9476
71,LINK,LONG,2024-09-13 23:00:00+00:00,2024-09-13 23:05:00+00:00,11.44,11.566121691516297,5m,200,0.9791302680969238,0.9392581582069397,5,2500.0,11.35607142612338,ADAPTIVE_TRAIL_HIT,1,0.08,5.5123,137.81,0.9782
72,SOL,LONG,2024-09-13 23:00:00+00:00,2024-09-13 23:05:00+00:00,139.0,139.46427195030466,5m,78,0.9659548997879028,0.8632527589797974,5,2500.0,138.22499999403954,ADAPTIVE_TRAIL_HIT,1,0.08,1.67,41.75,0.9612
73,TRX,SHORT,2024-09-14 00:00:00+00:00,2024-09-14 06:00:00+00:00,0.1487,0.1481254473595738,1h,44,0.9590825438499451,0.8410877585411072,5,2500.0,0.15000357148009352,ADAPTIVE_TRAIL_HIT,6,6.0,1.9319,48.3,0.9638
74,THETA,LONG,2024-09-14 00:00:00+00:00,2024-09-14 01:00:00+00:00,1.304,1.305453491868753,1h,25,0.9803896546363831,0.9516577124595642,5,2500.0,1.2538214293271304,ADAPTIVE_TRAIL_HIT,1,1.0,0.5573,13.93,0.9805
75,THETA,LONG,2024-09-14 01:00:00+00:00,2024-09-14 02:00:00+00:00,1.302,1.3082464322056802,1h,26,0.9813777208328247,0.9558899998664856,5,2500.0,1.2516428575366736,ADAPTIVE_TRAIL_HIT,1,1.0,2.3988,59.97,0.9795
76,THETA,LONG,2024-09-14 02:00:00+00:00,2024-09-14 02:30:00+00:00,1.305,1.3106122976575476,30m,53,0.9815272688865662,0.9598358273506165,5,2500.0,1.2728571429103612,ADAPTIVE_TRAIL_HIT,1,0.5,2.1503,53.76,0.9807
77,THETA,LONG,2024-09-14 03:00:00+00:00,2024-09-14 04:00:00+00:00,1.307,1.3136206481736286,1h,28,0.9809516668319702,0.9602481126785278,5,2500.0,1.2618214301466941,ADAPTIVE_TRAIL_HIT,1,1.0,2.5328,63.32,0.9772
78,TRX,SHORT,2024-09-14 12:00:00+00:00,2024-09-14 13:00:00+00:00,0.1477,0.1475114466468782,1h,57,0.974997878074646,0.9172780513763428,5,2500.0,0.1487357143037254,ADAPTIVE_TRAIL_HIT,1,1.0,0.6383,15.96,0.9748
79,TRX,SHORT,2024-09-14 13:00:00+00:00,2024-09-14 14:00:00+00:00,0.1479,0.14744461402562667,1h,58,0.975010335445404,0.9195305705070496,5,2500.0,0.1489535713954596,ADAPTIVE_TRAIL_HIT,1,1.0,1.5395,38.49,0.9745
80,AVAX,LONG,2024-09-14 14:00:00+00:00,2024-09-14 14:05:00+00:00,24.92,24.90760384511718,5m,29,0.9438958168029785,0.8190645575523376,3,1500.0,24.787857145145537,ADAPTIVE_TRAIL_HIT,1,0.08,-0.1492,-2.24,0.9459
81,TRX,SHORT,2024-09-14 14:00:00+00:00,2024-09-14 15:00:00+00:00,0.1478,0.14733873133308373,1h,59,0.9747959971427917,0.921384334564209,5,2500.0,0.1488892857244471,ADAPTIVE_TRAIL_HIT,1,1.0,1.5604,39.01,0.9756
82,AVAX,LONG,2024-09-14 15:00:00+00:00,2024-09-14 22:00:00+00:00,25.48,25.21115896211883,1h,75,0.919839084148407,0.8894987106323242,3,1500.0,24.97999999254942,ADAPTIVE_TRAIL_HIT,7,7.0,-3.1653,-47.48,0.934
83,TRX,SHORT,2024-09-14 15:00:00+00:00,2024-09-14 16:00:00+00:00,0.1473,0.1472403054681549,1h,60,0.9758131504058838,0.9237480759620667,5,2500.0,0.1483892857244471,ADAPTIVE_TRAIL_HIT,1,1.0,0.2026,5.07,0.9764
84,DOT,LONG,2024-09-15 00:00:00+00:00,2024-09-15 01:00:00+00:00,4.46,4.453048258325065,1h,93,0.9481914639472961,0.898589551448822,3,1500.0,4.401428569145501,ADAPTIVE_TRAIL_HIT,1,1.0,-0.4676,-7.01,0.9492
85,DOT,LONG,2024-09-15 01:00:00+00:00,2024-09-15 11:00:00+00:00,4.466,4.495205678675887,1h,94,0.9496150016784668,0.9004269242286682,3,1500.0,4.408678571678698,ADAPTIVE_TRAIL_HIT,10,10.0,1.9619,29.43,0.9524
86,DOT,LONG,2024-09-15 13:00:00+00:00,2024-09-15 14:00:00+00:00,4.514,4.508813797557298,1h,106,0.9640006422996521,0.9213011860847473,5,2500.0,4.430964285075665,ADAPTIVE_TRAIL_HIT,1,1.0,-0.5745,-14.36,0.9648
87,DOT,LONG,2024-09-15 14:00:00+00:00,2024-09-15 16:00:00+00:00,4.531,4.515503497866423,1h,107,0.9649922251701355,0.922511637210846,5,2500.0,4.444571430370211,ADAPTIVE_TRAIL_HIT,2,2.0,-1.7101,-42.75,0.9658
88,DOT,SHORT,2024-09-18 08:00:00+00:00,2024-09-18 09:00:00+00:00,4.108,4.094514458624646,1h,81,0.9265355467796326,0.832971453666687,3,1500.0,4.185678570523858,ADAPTIVE_TRAIL_HIT,1,1.0,0.9848,14.77,0.929
89,ALGO,SHORT,2024-09-18 08:00:00+00:00,2024-09-18 13:00:00+00:00,0.1219,0.122210136182244,1h,111,0.9231806397438049,0.8850727677345276,3,1500.0,0.12445357153946533,ADAPTIVE_TRAIL_HIT,5,5.0,-0.7633,-11.45,0.9268
90,DOT,SHORT,2024-09-18 09:00:00+00:00,2024-09-18 09:05:00+00:00,4.101,4.099860820384198,5m,24,0.9694575667381287,0.911949872970581,5,2500.0,4.118678571166471,ADAPTIVE_TRAIL_HIT,1,0.08,0.1389,3.47,0.9702
91,ICP,SHORT,2024-09-18 09:00:00+00:00,2024-09-18 09:05:00+00:00,7.751,7.738592856110696,5m,24,0.9639365673065186,0.8991221189498901,5,1875.0,7.805642856121064,ADAPTIVE_TRAIL_HIT,1,0.08,0.8004,15.01,0.9552
92,DOT,SHORT,2024-09-18 10:00:00+00:00,2024-09-18 10:25:00+00:00,4.06,4.049605425033034,5m,32,0.9824497103691101,0.9498700499534607,5,2500.0,4.086428571436554,ADAPTIVE_TRAIL_HIT,5,0.42,1.2801,32.0,0.9812
93,ICP,SHORT,2024-09-18 10:00:00+00:00,2024-09-18 10:05:00+00:00,7.744,7.714163569624067,5m,39,0.9484075903892517,0.9025368094444275,3,1125.0,7.817750000447035,ADAPTIVE_TRAIL_HIT,1,0.08,1.1559,13.0,0.9456
94,DOT,SHORT,2024-09-18 11:00:00+00:00,2024-09-18 11:05:00+00:00,4.069,4.052130009211916,5m,49,0.9405211806297302,0.9390872120857239,3,1500.0,4.097214284684509,ADAPTIVE_TRAIL_HIT,1,0.08,1.2438,18.66,0.9302
95,ICP,SHORT,2024-09-18 11:00:00+00:00,2024-09-18 11:05:00+00:00,7.725,7.698838017872755,5m,59,0.9397895336151123,0.9335672855377197,3,1125.0,7.78857142701745,ADAPTIVE_TRAIL_HIT,1,0.08,1.016,11.43,0.9353
96,DOT,SHORT,2024-09-18 12:00:00+00:00,2024-09-18 12:30:00+00:00,4.056,4.05741248353524,30m,20,0.9418650269508362,0.9286968111991882,3,1500.0,4.108142855711281,ADAPTIVE_TRAIL_HIT,1,0.5,-0.1045,-1.57,0.9402
97,LINK,SHORT,2024-09-18 13:00:00+00:00,2024-09-18 15:00:00+00:00,10.4,10.411784711928055,1h,23,0.9091482758522034,0.8792036175727844,3,1500.0,10.626785708218813,ADAPTIVE_TRAIL_HIT,2,2.0,-0.3399,-5.1,0.9163
98,DOT,SHORT,2024-09-18 13:00:00+00:00,2024-09-18 13:30:00+00:00,4.047,4.042319253838482,30m,21,0.9474665522575378,0.9468158483505249,3,1500.0,4.104500000111758,ADAPTIVE_TRAIL_HIT,1,0.5,0.347,5.2,0.9462
99,SOL,SHORT,2024-09-18 13:00:00+00:00,2024-09-18 16:00:00+00:00,128.68,128.79761712314115,1h,24,0.9157875180244446,0.8484722971916199,3,1500.0,131.3389286327362,ADAPTIVE_TRAIL_HIT,3,3.0,-0.2742,-4.11,0.9232
100,ALGO,SHORT,2024-09-18 13:00:00+00:00,2024-09-18 14:00:00+00:00,0.1211,0.12097148543230524,1h,24,0.956868052482605,0.9441879391670227,5,2500.0,0.12393928558928892,ADAPTIVE_TRAIL_HIT,1,1.0,0.5306,13.27,0.961
101,DOT,SHORT,2024-09-18 14:00:00+00:00,2024-09-18 14:30:00+00:00,4.03,4.028709806932615,30m,23,0.9583700299263,0.9530616402626038,5,2500.0,4.093214283436537,ADAPTIVE_TRAIL_HIT,1,0.5,0.1601,4.0,0.9586
102,ALGO,SHORT,2024-09-18 14:00:00+00:00,2024-09-18 15:00:00+00:00,0.1208,0.1206125365783963,1h,25,0.9614827036857605,0.9505689144134521,5,2500.0,0.12349642856437713,ADAPTIVE_TRAIL_HIT,1,1.0,0.7759,19.4,0.9633
